ID,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Prevotella_bivia_DSM_20514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039689,0,0,0,0,0,0,0,0,0,0.0013634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_brevis_ATCC_19188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078223,0,0.0015044,0,0,0,0,0,0
Prevotella_buCCAe_ATCC_33574,0.0044201,0.0025836,0,0.006052,0,0.0034229,0,0,0,0.0025397,0,0,0,0,0.0013657,0.0010423,0,0.0025545,0,0,0,0,0,0,0,0,0,0,0,0,0.0018888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002044,0,0,0,0,0,0.0035104,0,0.0051905,0,0,0.0058902,0,0,0,0,0,0.0044126,0,0,0.0048208,0,0,0.0015321,0,0,0,0,0,0,0,0,0,0,0
Prevotella_conceptionensis_9403948,0,0.0011212,0.011034,0,0,0,0,0.0030586,0.0029463,0,0,0.0037284,0,0,0,0,0,0,0,0.0055121,0,0.0021356,0,0,0,0,0,0,0,0.0038929,0,0,0,0,0.0049565,0,0,0,0,0.0010783,0.0024105,0,0.0075053,0.0021221,0,0,0,0.0018749,0,0,0,0,0,0,0,0.0016528,0,0,0,0,0,0.0010875,0,0,0,0.0034985,0,0,0,0,0,0,0,0.0013697,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_CB7_DSM_18205,0.16781,0.22506,0,0.039881,0,0.13613,0,0,0.099495,0.0090501,0.068574,0.004619,0.14086,0,0.14455,0.028086,0,0.19398,0,0,0,0.063616,0,0,0.1251,0.021281,0.0017939,0,0,0.050331,0.10756,0,0.11452,0.13252,0.057061,0.16422,0.18054,0,0,0.0021381,0.2284,0.30685,0,0.27555,0.2227,0.56166,0.46975,0,0,0.095174,0,0.10706,0.0034937,0,0.03136,0,0.14962,0.14029,0,0.18533,0,0,0.19366,0.08765,0.076225,0,0,0.0097423,0.18678,0,0.024625,0.32058,0,0.005842,0.035048,0,0,0,0,0,0.0011348,0.026029,0.006236,0.0012209,0.0018686,0.0022607
Prevotella_denticola_F0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012512,0,0,0,0,0.0024741,0,0,0,0,0,0,0,0,0.001891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_disiens_JCM_6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_ruminicola_23,0,0,0,0,0,0.0031822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022889,0,0,0,0,0.0045168,0,0,0,0,0,0,0,0,0.003751,0,0,0.0012843,0,0,0,0,0,0,0,0,0,0,0
Prevotella_shahii_JCM_12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium_jensenii_DSM_20535,0,0.0012703,0,0,0,0.0012991,0,0,0.0030057,0.0014591,0,0.0053706,0,0,0.0012147,0,0.0075002,0.0010542,0,0.003357,0,0.0042305,0.0012639,0,0.0020901,0.0048541,0,0,0,0.0035484,0,0,0.0011941,0,0.0012457,0,0,0,0.0010039,0,0.0023728,0,0.0030213,0,0,0,0,0,0,0.0017821,0,0.0014859,0.0046907,0.0032976,0.0051276,0.0034975,0.0035647,0,0.0021688,0,0.0012494,0.0034715,0.0011931,0,0,0.0045856,0,0.0021516,0,0.0041801,0,0,0,0.0079019,0.0025654,0,0,0,0,0,0.0022002,0.0013679,0.0021297,0,0.0013006,0
Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0048294,0.0017137,0,0,0.0021959,0.0017496,0.0033838,0,0.004529,0.0020466,0.0018379,0.0079676,0.0020709,0.001172,0.0014836,0.0077336,0.0018299,0.002486,0,0,0.0010335,0.0038277,0.002331,0,0.0017736,0.0081637,0,0.0013409,0,0.0021345,0.0021189,0,0.001917,0,0.0010818,0,0.0011378,0.0010316,0.0012131,0.0010697,0,0,0.0026715,0.0015212,0,0,0,0.0018207,0,0.0030778,0,0.0021845,0.0030464,0.0015971,0.0031488,0,0.0022724,0.0020176,0.0017314,0.0022956,0.0034087,0.0011889,0.0012329,0.0014013,0.0010775,0.0015761,0,0.0078316,0.0023164,0.0012423,0,0,0.001288,0.0038146,0.0035906,0,0.0016742,0,0.0013265,0.0034664,0.0088255,0.0037764,0.0035856,0.0017851,0.0020678,0.0022127
Pseudomonas_monteilii_NBRC_103158,0,0,0.0011738,0,0,0,0,0,0,0,0,0.0015152,0,0,0,0.0014925,0.0012391,0,0,0,0.0017071,0.0014971,0.0011265,0,0,0.0019707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010311,0,0,0,0,0,0,0,0,0,0,0,0.0016267,0,0.001767,0,0,0,0
Roseburia_intestinalis_L1_82,0.026325,0.0060059,0.0017012,0.033751,0.010509,0.026152,0.012423,0.017095,0.010053,0.011443,0.023505,0.0051692,0.0067289,0.0037424,0.0083041,0.0071898,0.034351,0.033457,0.014758,0.0020717,0.029995,0.0079424,0.0034011,0.013174,0.003496,0.0091793,0.0067264,0.0081513,0,0.0081726,0.015635,0.037526,0.025141,0.0060609,0.0024888,0.0036093,0.0035968,0.039386,0.062116,0.016039,0.003558,0.039361,0.0042561,0.0038204,0.0055899,0,0.0040592,0.020771,0,0.0067253,0.0026812,0.014528,0.0026555,0.008742,0.0042548,0.0096926,0.0027013,0.010356,0.0058923,0.0081126,0.028361,0.0055328,0.0034292,0.10317,0.031082,0.0075306,0.0024022,0.0037999,0.0046578,0.0099962,0.0013404,0.014234,0.017521,0.010637,0.0035586,0.0072721,0.0054172,0,0.004702,0.063245,0.059493,0.0091333,0.014715,0.013635,0.0088019,0.013873
Roseburia_inulinivorans_DSM_16841,0.028886,0.0088543,0.0025486,0.021081,0.012843,0.010904,0.034737,0.0069722,0.011227,0.022358,0.025225,0.010335,0.008344,0.02627,0.015047,0.021813,0.03788,0.015698,0.034304,0.0021633,0.041913,0.015526,0.026073,0.0098033,0.013181,0.022858,0.014287,0.0075433,0,0.0038828,0.01625,0.03089,0.037419,0.004881,0.018195,0.010865,0.010137,0.008792,0.048468,0.015755,0.013967,0.0056315,0.0047464,0.024021,0.023169,0,0.0087773,0.026324,0.0016105,0.030855,0.0039037,0.017864,0.005194,0.013692,0.0099905,0.002209,0.021748,0.013432,0.023297,0.018235,0.017608,0.030035,0.045284,0.013007,0.015417,0.0065572,0.028755,0.008445,0.022064,0.010993,0.0031887,0.0096497,0.0024074,0.027766,0.0086707,0.014327,0.014165,0,0.037791,0.052434,0.030152,0.080991,0.040216,0.14691,0.027741,0.017619
Roseomonas_mucosa_ATCC_BAA_692,0,0,0,0,0,0,0,0,0,0.0020848,0,0,0,0,0,0,0,0,0.0058693,0,0,0,0,0,0,0.0010922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013648,0,0.016172,0,0,0,0,0,0.0011111,0,0,0.0014383,0,0,0,0,0,0
Rothia_mucilaginosa_DY_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076746,0,0.001482,0,0,0,0,0,0
RuminocoCCAceae_bacterium_D16,0.0063714,0.0030415,0.0015494,0.0016054,0.0031586,0.0029306,0.0018812,0,0.0053104,0.0028658,0.0044248,0.0084979,0.0030948,0.0018726,0.0022799,0.011718,0.0020914,0.0035486,0.0011899,0,0.0015776,0.0057699,0.0029523,0.0013625,0.005201,0.010885,0.0032241,0.0038296,0,0.0018219,0.0034913,0.0011195,0.0026143,0,0.0020065,0.0020803,0.0018629,0.0019827,0.0017308,0.0021191,0.0018051,0.0011638,0.0034935,0.0019229,0.0017355,0,0.0011884,0.0024927,0,0.0041577,0,0.0029421,0.0033869,0.0073495,0.0037125,0.002025,0.0044018,0.0031693,0.0024032,0.0034563,0.0061477,0.0018379,0.0021698,0.0021589,0,0.0023089,0.0017847,0.0084525,0.0042877,0.0024203,0,0,0.0028961,0.0041928,0.0049352,0.0013044,0.0021906,0,0.0052678,0.0046045,0.0090927,0.0054741,0.0046679,0.0020542,0.0035952,0.0045659
Ruminococcus_bicirculans_80_3,0.018436,0,0,0,0.044016,0.017276,0,0.016283,0.0095993,0.057238,0,0.0027212,0,0.018526,0.033827,0,0.0016218,0.0093687,0.0055776,0,0,0,0.02259,0,0.002575,0.0022169,0.028168,0,0,0.014322,0.0053662,0,0,0,0,0,0,0,0,0.038293,0,0,0,0,0,0,0.0019141,0.0080132,0,0.056311,0,0.0089727,0.0067054,0,0,0,0,0.015417,0,0,0,0,0,0,0,0,0,0,0.0058203,0.011099,0,0,0,0.00249,0,0,0.0066034,0,0.024132,0.077895,0,0,0.032136,0,0.002293,0
Ruminococcus_bromii_L2_63,0.013284,0.0017551,0.010285,0.0028612,0.10386,0.0012855,0.0032691,0.02493,0.017078,0.0029462,0.0079757,0.027899,0,0.057362,0.01621,0.035664,0.032807,0.0014799,0.0040614,0.0098496,0.021161,0.012487,0.061484,0.014491,0.0063632,0.0027017,0.036067,0.12916,0.02826,0.0017918,0.0080939,0,0,0,0,0.001373,0,0.020166,0.029542,0.039879,0,0,0.077052,0.0010339,0.017822,0,0,0.047322,0,0.018919,0.027882,0.0093003,0.0075582,0.0077056,0.13185,0.048072,0,0.0054216,0.053563,0,0.015593,0,0,0.0038764,0,0.039045,0.032108,0.12157,0.0043857,0.0018179,0,0,0.041905,0.06893,0.001311,0,0.031788,0,0.0021749,0.033303,0.001959,0.0086035,0.025354,0.0015888,0.018094,0.059184
Ruminococcus_champanellensis_18P13,0.0013185,0,0,0,0,0,0.0011913,0,0.0015703,0,0,0.0015554,0,0.0011564,0.0011213,0.0026402,0,0,0,0,0,0.0017431,0.0016974,0,0,0.0030348,0,0,0,0,0.001679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010618,0,0,0.0011107,0,0,0.0019205,0,0,0,0,0,0,0,0,0,0.0015776,0,0,0,0,0,0.0025659,0,0,0.0011424,0,0.0021156,0.0030517,0,0.0017853,0.0026239,0.0043678,0,0.0032424
Ruminococcus_gnavus_ATCC_29149,0.0037703,0.0013542,0.057647,0.0026516,0.0027245,0.0022615,0.0059054,0.0051234,0.0022305,0.002306,0.018616,0.0024708,0.013212,0.0020317,0.0034903,0.0038025,0.0049854,0.0028734,0.0031593,0.0051329,0.023468,0.0029222,0.017209,0.0018753,0.0049165,0.0025022,0.0035105,0.0092935,0,0.014173,0.0034363,0.020664,0.0038307,0.0063449,0.0056648,0.0020589,0.005155,0.010585,0.018388,0.0080095,0.00268,0.0028566,0.0032677,0.002858,0.0068811,0,0.0040473,0.0031453,0.04001,0.0026868,0.019601,0.0021018,0.0026767,0.012946,0.0022291,0.014995,0.0078932,0.0025008,0.0035082,0.0047197,0.0037095,0.037665,0.0083962,0.0069754,0.013239,0.014019,0.019444,0.0021295,0.0022392,0.0021658,0.010763,0.0097374,0.027413,0.0023063,0,0.021011,0.0054792,0.005111,0.0047928,0.0033824,0.0086095,0.024655,0.0021749,0.0035235,0.0023917,0.0019563
Ruminococcus_lactaris_ATCC_29176,0.003158,0.0035014,0.0018337,0.015629,0.0092312,0.017201,0.001039,0.0018597,0.027155,0.0021484,0.0037821,0.0035691,0.0020373,0.019002,0.0076065,0.005525,0.013167,0.0040023,0.0023054,0,0.0015029,0.00364,0.0024759,0.010222,0.010289,0.018385,0.0034576,0.0026164,0,0.0016061,0.01209,0.0017163,0.0025361,0.0074866,0.0020051,0.0071286,0.0072301,0.0011525,0.003314,0.0022386,0.0040749,0.0014938,0.0016068,0.0014713,0.014479,0,0.015515,0.044437,0.0026652,0.0042513,0.0011062,0.017691,0.019551,0.0034779,0.013596,0.0010927,0.044706,0.015765,0.016698,0.0020622,0.025076,0.0016253,0.0026274,0.0029015,0.0018338,0.0023703,0.0017913,0.02786,0.026708,0.0019417,0.0023234,0.0029873,0.0024871,0.0025095,0.0017878,0.031061,0.0016032,0,0.011488,0.0054821,0.0016162,0.0035044,0.0086757,0.030181,0.020438,0.034036
Ruminococcus_obeum_A2_162,0.0086142,0.0047785,0.0047044,0.0086983,0.0075634,0.01179,0.0034169,0.0055682,0.0078688,0.0066874,0.010052,0.0088557,0.0042205,0.0046901,0.0077989,0.013467,0.015818,0.011492,0.0049875,0.0027214,0.0036151,0.010886,0.0094487,0.0052329,0.0051466,0.016875,0.0074248,0.0053216,0,0.0057512,0.01541,0.0064315,0.0093477,0.0026317,0.0091727,0.0068229,0.0063494,0.0058353,0.0080159,0.0077955,0.0096162,0.0032992,0.0082079,0.0048021,0.0074526,0,0.0046435,0.010969,0.001629,0.011167,0.0028492,0.0075697,0.0075538,0.0091513,0.0063139,0.0067527,0.0054706,0.010742,0.0039855,0.004543,0.0068301,0.0028472,0.0060435,0.010884,0.0039549,0.0072924,0.0032529,0.007709,0.0073323,0.0055832,0.0019548,0.0061379,0.0036762,0.0077257,0.0038251,0.0062352,0.0036302,0.0014965,0.0093194,0.0050624,0.0048938,0.01495,0.0059133,0.0060133,0.0057764,0.0066733
Ruminococcus_sp_5_1_39BFAA,0.013065,0.015187,0.064018,0.024421,0.023349,0.028546,0.029166,0.041889,0.04462,0.030266,0.025366,0.013656,0.036046,0.036277,0.029294,0.04982,0.032136,0.017352,0.076668,0.032819,0.042201,0.048236,0.025073,0.024671,0.032679,0.031398,0.049882,0.0399,0,0.054929,0.030107,0.078866,0.034536,0.022727,0.079004,0.035836,0.040109,0.04184,0.026513,0.043995,0.053628,0.014098,0.040522,0.018289,0.02773,0.028627,0.036065,0.052687,0.0061962,0.02745,0.01154,0.034139,0.05729,0.025982,0.033691,0.043861,0.067019,0.037297,0.023523,0.039595,0.040579,0.012188,0.012884,0.021709,0.007847,0.029283,0.030247,0.043384,0.033154,0.045136,0.012301,0.029826,0.020617,0.015853,0.013872,0.030376,0.012314,0.020219,0.035757,0.011577,0.012451,0.035023,0.0073791,0.015642,0.0063794,0.01334
Ruminococcus_sp_SR1_5,0.011987,0.0049829,0.0056284,0.015078,0.03446,0.012405,0.0017093,0.0060663,0.0061925,0.013414,0.012061,0.021487,0.0037434,0.0025008,0.01091,0.01005,0.0072405,0.019578,0.0037206,0.014886,0.0023484,0.014018,0.049693,0.014029,0.019548,0.023804,0.024637,0.0037921,0.017611,0.0040744,0.023615,0.004433,0.011367,0.011761,0.038399,0.013729,0.013706,0.010636,0.015354,0.0082464,0.014509,0.0033353,0.045105,0.007978,0.036483,0.0017234,0.010507,0.035287,0.0022176,0.020988,0.001734,0.025072,0.011281,0.007338,0.011532,0.036535,0.0051905,0.03321,0.030181,0.0024004,0.0048457,0.0088485,0.0058382,0.022334,0.016853,0.0085214,0.0086274,0.014503,0.0083236,0.0045703,0.0017183,0.0069252,0.0074831,0.022614,0.017726,0.0099211,0.0044832,0.0035454,0.0044707,0.0039892,0.0021442,0.0079027,0.0053953,0.0050534,0.0044464,0.0085946
Ruminococcus_torques_ATCC_27756,0,0.0010461,0.0085203,0.0029531,0.0016221,0,0,0,0.0041026,0.0017327,0.0016398,0.0047111,0.001838,0.0010241,0,0.0020968,0.0014162,0,0.0013189,0,0.0044617,0.0014953,0.0065439,0.0014337,0.0023656,0.0067317,0,0.0040479,0,0.011731,0.0011786,0.0030121,0.0012023,0.0092711,0.0069266,0,0,0.0021764,0.0014382,0.0012895,0,0.0018403,0.009611,0.0022627,0.0013703,0,0.0012288,0.0012512,0,0.0013076,0,0.0021509,0.0017248,0.0030634,0.0016635,0,0.002391,0.0011581,0.0050355,0.0037902,0.0052847,0.0072539,0,0.0013957,0,0.0087028,0.0016968,0.0036633,0.0017164,0.001432,0.001118,0.0022706,0.0017795,0.0023244,0,0.0020368,0.017118,0,0.010966,0.017879,0.035245,0.035286,0.0047577,0.0059649,0.0018427,0.0024046
Ruminococcus_torques_L2_14,0.019852,0.011901,0.0051496,0.027992,0.010973,0.020882,0.0020488,0.0041189,0.012194,0.012043,0.059832,0.023641,0.0043402,0.02095,0.030261,0.023138,0.011225,0.027529,0.013977,0.0071331,0.0029815,0.036921,0.0051979,0.0236,0.02612,0.022926,0.018171,0.0030832,0,0.0034846,0.065011,0.0039012,0.0096857,0.013984,0.0062376,0.021286,0.021824,0.0036616,0.048122,0.0047476,0.042608,0.029043,0.0057596,0.0024918,0.0053373,0,0.018616,0.036617,0.081115,0.0060535,0.010204,0.0099322,0.034112,0.024875,0.0062998,0.0019783,0.0042422,0.024491,0.016404,0.041628,0.063914,0.001918,0.04081,0.006224,0.016951,0.0074927,0.032979,0.012268,0.0225,0.0043625,0.047894,0.0087198,0.066169,0.0092473,0.017354,0.013901,0.0050366,0.0041392,0.020831,0.0084003,0.00317,0.0080144,0.0087936,0.088192,0.028407,0.062768
Salmonella_enterica_enterica_sv_Typhimurium_LT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_liquefaciens_ATCC_27592,0.0010114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_piriformis_YIT_12062,0,0,0,0,0,0,0,0,0,0,0,0,0.0014471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017328,0,0,0,0,0,0,0,0,0.0043168,0.0032633,0,0.0018602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030265,0,0,0.0011214,0,0,0.0025434,0,0.0020804,0.0011018,0,0,0,0,0,0,0,0,0
Staphylococcus_capitis_CR0101,0,0,0,0,0,0,0,0,0,0,0,0,0.0014258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010924,0.0014653,0,0,0,0,0
Staphylococcus_intermedius_ATCC_27335,0,0,0,0,0,0,0.020576,0.0031441,0.0012017,0,0,0.001428,0,0,0,0,0.01298,0,0.0014865,0,0,0,0.0061203,0.0016512,0,0,0.0010343,0,0,0,0,0.0014389,0,0,0,0,0,0,0,0.0045259,0.0012645,0,0.0023291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026571,0,0.001166,0.0012756,0,0,0,0,0,0.0015739,0,0,0.0014229,0,0,0.0018574,0,0,0,0,0.0016234,0.0014087,0,0,0,0
Staphylococcus_pasteuri_SP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012401,0,0,0,0,0.0024564,0,0,0,0,0,0,0,0,0.0018406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_anginosus_1_2_62CV,0,0,0,0,0,0,0.0041414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012539,0,0,0,0,0,0,0,0
Streptococcus_australis_ATCC_700641,0,0,0,0,0,0,0.0024479,0,0,0,0,0,0,0,0,0,0,0,0.0076181,0,0,0,0,0.0014699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017592,0.0013724,0.0016617,0,0,0,0,0,0,0,0,0,0,0,0,0.0010892,0,0.0010559,0,0,0.0018883,0,0,0,0,0,0,0,0,0,0,0,0,0.0088105,0,0.0010063,0,0,0.0010786,0,0,0
Streptococcus_constellatus_subsp_pharyngis_SK1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025707,0,0,0,0,0,0,0,0
Streptococcus_equinus_ATCC_9812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041017,0,0,0,0,0,0,0.0025245,0,0,0,0,0,0,0,0
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143,0,0,0,0,0,0,0,0,0,0,0.0077737,0,0,0,0,0,0,0,0,0,0.0019694,0,0,0,0,0,0,0,0.076259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026672,0,0,0,0,0,0,0,0.0016663,0,0,0.0096599,0,0,0,0,0,0.0045322,0,0,0,0,0,0,0,0,0.0077653,0,0,0,0,0,0,0.0014655,0,0,0,0,0,0.0096942,0,0
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102,0,0,0,0.0085095,0,0,0,0,0,0,0,0,0,0.019257,0.0045539,0,0,0,0,0,0,0,0,0.0021785,0,0,0,0.0014,0.022166,0,0.0026992,0,0,0,0,0,0,0.002372,0,0,0,0,0,0,0.031784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026105,0,0,0.042074,0,0,0,0,0,0,0.040924,0,0,0,0,0,0.0012822,0,0
Streptococcus_infantis_ATCC_700779,0,0,0,0,0,0,0.0016426,0,0,0,0,0,0,0,0,0,0,0,0.0022494,0,0,0,0,0.0015005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018578,0,0,0,0,0,0,0,0,0,0,0,0,0.014232,0,0,0,0,0,0,0,0
Streptococcus_mitis_NCTC_12261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012802,0,0,0,0,0,0.0070494,0,0,0,0,0,0,0,0
Streptococcus_oralis_Uo5,0,0,0,0,0,0,0.0024893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015894,0,0,0,0,0,0,0,0
Streptococcus_parasanguinis_ATCC_903,0,0,0,0.0011418,0,0,0.016469,0,0,0.0017148,0,0,0,0.0021982,0.0016159,0,0,0.001371,0.057241,0,0,0,0,0.0060373,0.0010336,0,0,0,0,0,0,0,0,0.0015319,0,0,0.0023809,0.0011922,0,0,0.0010273,0.0020115,0,0.0024098,0.014653,0.0057769,0.0050587,0.0011595,0,0,0.0032983,0.0054819,0,0,0,0.0015694,0,0,0,0.0095743,0,0.0087335,0,0.0015301,0.0083934,0,0,0.004587,0,0,0,0.0016066,0,0.0013421,0,0,0,0.075574,0,0.0099248,0,0.0011811,0.0019303,0.0041868,0,0.0026114
